transaction_id,user_id,amount,location,device,timestamp
949,97,41366,Mumbai,Laptop,2024-01-20 18:00:00
950,23,63114,New York,Mobile,2024-01-20 18:30:00
951,63,63811,Delhi,Mobile,2024-01-20 19:00:00
952,143,38920,New York,Tablet,2024-01-20 19:30:00
953,153,30923,London,Laptop,2024-01-20 20:00:00
954,145,58677,New York,Laptop,2024-01-20 20:30:00
955,194,66205,New York,Mobile,2024-01-20 21:00:00
956,53,25422,Mumbai,Tablet,2024-01-20 21:30:00
957,104,3692,London,Mobile,2024-01-20 22:00:00
958,104,28051,New York,Mobile,2024-01-20 22:30:00
959,179,34114,New York,Mobile,2024-01-20 23:00:00
960,39,14172,London,Mobile,2024-01-20 23:30:00
961,179,24870,London,Tablet,2024-01-21 00:00:00
962,198,68481,Delhi,Laptop,2024-01-21 00:30:00
963,134,55795,Mumbai,Mobile,2024-01-21 01:00:00
964,67,50131,London,Mobile,2024-01-21 01:30:00
965,135,70952,London,Mobile,2024-01-21 02:00:00
966,179,8761,Bangalore,Mobile,2024-01-21 02:30:00
967,200,18843,London,Laptop,2024-01-21 03:00:00
968,42,8249,Mumbai,Laptop,2024-01-21 03:30:00
969,192,76303,New York,Laptop,2024-01-21 04:00:00
970,15,36241,New York,Laptop,2024-01-21 04:30:00
971,111,10261,New York,Mobile,2024-01-21 05:00:00
972,157,63119,New York,Tablet,2024-01-21 05:30:00
973,33,56796,Bangalore,Laptop,2024-01-21 06:00:00
974,155,21592,London,Laptop,2024-01-21 06:30:00
975,164,31362,New York,Mobile,2024-01-21 07:00:00
976,157,45292,Delhi,Mobile,2024-01-21 07:30:00
977,38,55438,New York,Mobile,2024-01-21 08:00:00
978,185,27741,London,Mobile,2024-01-21 08:30:00
979,97,78010,New York,Tablet,2024-01-21 09:00:00
980,155,22651,Bangalore,Tablet,2024-01-21 09:30:00
981,183,18070,Mumbai,Laptop,2024-01-21 10:00:00
982,33,8205,Mumbai,Tablet,2024-01-21 10:30:00
983,196,69169,London,Laptop,2024-01-21 11:00:00
984,86,36827,Mumbai,Laptop,2024-01-21 11:30:00
985,66,19760,Mumbai,Tablet,2024-01-21 12:00:00
986,10,24582,Delhi,Laptop,2024-01-21 12:30:00
987,5,18651,London,Mobile,2024-01-21 13:00:00
988,123,63277,London,Laptop,2024-01-21 13:30:00
989,74,5017,Mumbai,Mobile,2024-01-21 14:00:00
990,97,20072,Mumbai,Tablet,2024-01-21 14:30:00
991,118,43513,Mumbai,Tablet,2024-01-21 15:00:00
992,38,74721,Bangalore,Laptop,2024-01-21 15:30:00
993,141,5772,New York,Mobile,2024-01-21 16:00:00
994,159,27463,Bangalore,Laptop,2024-01-21 16:30:00
995,47,66782,London,Tablet,2024-01-21 17:00:00
996,109,12347,Delhi,Laptop,2024-01-21 17:30:00
997,180,68373,New York,Laptop,2024-01-21 18:00:00
998,184,23866,Delhi,Mobile,2024-01-21 18:30:00
999,15,40745,London,Tablet,2024-01-21 19:00:00
1000,157,19752,London,Laptop,2024-01-21 19:30:00
1001,136,25292,Delhi,Mobile,2024-01-21 20:00:00
1002,5,55891,Delhi,Laptop,2024-01-21 20:30:00
1003,157,67762,Delhi,Mobile,2024-01-21 21:00:00
1004,47,53624,London,Mobile,2024-01-21 21:30:00
1005,68,28532,Mumbai,Laptop,2024-01-21 22:00:00
1006,76,9221,Delhi,Tablet,2024-01-21 22:30:00
1007,173,3746,New York,Tablet,2024-01-21 23:00:00
1008,130,20108,London,Mobile,2024-01-21 23:30:00
1009,155,20363,Bangalore,Tablet,2024-01-22 00:00:00
1010,95,19199,Bangalore,Mobile,2024-01-22 00:30:00
1011,115,53571,New York,Tablet,2024-01-22 01:00:00
1012,164,45790,Mumbai,Laptop,2024-01-22 01:30:00
1013,36,5006,Delhi,Tablet,2024-01-22 02:00:00
1014,26,75781,London,Mobile,2024-01-22 02:30:00
1015,43,66691,Delhi,Mobile,2024-01-22 03:00:00
1016,27,63861,London,Tablet,2024-01-22 03:30:00
1017,69,52210,Bangalore,Laptop,2024-01-22 04:00:00
1018,148,51363,Delhi,Mobile,2024-01-22 04:30:00
1019,11,63282,New York,Mobile,2024-01-22 05:00:00
1020,74,15467,Mumbai,Mobile,2024-01-22 05:30:00
1021,104,24779,New York,Mobile,2024-01-22 06:00:00
1022,38,30149,Mumbai,Mobile,2024-01-22 06:30:00
1023,134,30011,Delhi,Laptop,2024-01-22 07:00:00
1024,200,12652,Delhi,Tablet,2024-01-22 07:30:00
1025,23,9306,Mumbai,Laptop,2024-01-22 08:00:00
1026,47,34731,Bangalore,Laptop,2024-01-22 08:30:00
1027,90,64839,London,Mobile,2024-01-22 09:00:00
1028,46,43411,New York,Laptop,2024-01-22 09:30:00
1029,107,64553,New York,Mobile,2024-01-22 10:00:00
1030,140,34590,New York,Laptop,2024-01-22 10:30:00
1031,141,26586,Delhi,Mobile,2024-01-22 11:00:00
1032,104,63093,New York,Mobile,2024-01-22 11:30:00
1033,190,78582,London,Laptop,2024-01-22 12:00:00
1034,111,56625,London,Laptop,2024-01-22 12:30:00
1035,104,2921,Mumbai,Tablet,2024-01-22 13:00:00
1036,60,46052,Delhi,Tablet,2024-01-22 13:30:00
1037,171,49862,London,Tablet,2024-01-22 14:00:00
1038,100,22676,Bangalore,Laptop,2024-01-22 14:30:00
1039,68,60029,Delhi,Laptop,2024-01-22 15:00:00
1040,133,76107,Delhi,Mobile,2024-01-22 15:30:00
1041,120,66718,London,Tablet,2024-01-22 16:00:00
1042,37,43048,Bangalore,Mobile,2024-01-22 16:30:00
1043,72,63864,Mumbai,Mobile,2024-01-22 17:00:00
1044,127,45657,London,Mobile,2024-01-22 17:30:00
1045,106,7862,Bangalore,Mobile,2024-01-22 18:00:00
1046,92,61894,Delhi,Tablet,2024-01-22 18:30:00
1047,31,70143,Bangalore,Mobile,2024-01-22 19:00:00
1048,122,2229,Delhi,Laptop,2024-01-22 19:30:00
1049,137,43848,London,Laptop,2024-01-22 20:00:00
1050,51,74651,London,Laptop,2024-01-22 20:30:00
1051,29,8325,New York,Tablet,2024-01-22 21:00:00
1052,40,50624,New York,Mobile,2024-01-22 21:30:00
1053,41,47907,New York,Tablet,2024-01-22 22:00:00
1054,11,20750,London,Mobile,2024-01-22 22:30:00
1055,151,39514,Mumbai,Tablet,2024-01-22 23:00:00
1056,1,42401,London,Tablet,2024-01-22 23:30:00
1057,46,13919,Bangalore,Mobile,2024-01-23 00:00:00
1058,101,60365,London,Tablet,2024-01-23 00:30:00
1059,149,21004,London,Mobile,2024-01-23 01:00:00
1060,90,31605,Delhi,Laptop,2024-01-23 01:30:00
1061,110,63403,Delhi,Laptop,2024-01-23 02:00:00
1062,164,45076,Delhi,Laptop,2024-01-23 02:30:00
1063,182,47026,London,Tablet,2024-01-23 03:00:00
1064,57,45145,Mumbai,Laptop,2024-01-23 03:30:00
1065,1,14320,Bangalore,Mobile,2024-01-23 04:00:00
1066,63,30958,Bangalore,Laptop,2024-01-23 04:30:00
1067,182,15573,Mumbai,Laptop,2024-01-23 05:00:00
1068,55,62483,Mumbai,Tablet,2024-01-23 05:30:00
1069,115,47118,Bangalore,Mobile,2024-01-23 06:00:00
1070,168,20041,New York,Tablet,2024-01-23 06:30:00
1071,143,10825,Delhi,Tablet,2024-01-23 07:00:00
1072,149,77851,Delhi,Mobile,2024-01-23 07:30:00
1073,175,61300,Bangalore,Tablet,2024-01-23 08:00:00
1074,53,16723,Mumbai,Mobile,2024-01-23 08:30:00
1075,137,27106,New York,Laptop,2024-01-23 09:00:00
1076,180,6664,Bangalore,Mobile,2024-01-23 09:30:00
1077,57,7465,Delhi,Mobile,2024-01-23 10:00:00
1078,117,43934,London,Mobile,2024-01-23 10:30:00
1079,154,17014,Mumbai,Tablet,2024-01-23 11:00:00
1080,169,37776,London,Mobile,2024-01-23 11:30:00
1081,35,37094,Bangalore,Mobile,2024-01-23 12:00:00
1082,63,57199,Delhi,Mobile,2024-01-23 12:30:00
1083,25,37594,New York,Laptop,2024-01-23 13:00:00
1084,90,50026,London,Mobile,2024-01-23 13:30:00
1085,75,32302,New York,Tablet,2024-01-23 14:00:00
1086,38,3882,Delhi,Mobile,2024-01-23 14:30:00
1087,130,34198,London,Mobile,2024-01-23 15:00:00
1088,135,61290,New York,Laptop,2024-01-23 15:30:00
1089,162,77166,New York,Mobile,2024-01-23 16:00:00
1090,91,53509,London,Tablet,2024-01-23 16:30:00
1091,17,38452,Delhi,Mobile,2024-01-23 17:00:00
1092,128,57777,New York,Tablet,2024-01-23 17:30:00
1093,171,38628,Bangalore,Laptop,2024-01-23 18:00:00
1094,187,22368,London,Mobile,2024-01-23 18:30:00
1095,108,75765,Mumbai,Laptop,2024-01-23 19:00:00
1096,179,77837,Mumbai,Mobile,2024-01-23 19:30:00
1097,182,20516,Delhi,Tablet,2024-01-23 20:00:00
1098,152,45525,Bangalore,Laptop,2024-01-23 20:30:00
1099,25,60192,New York,Mobile,2024-01-23 21:00:00
1100,199,26614,Mumbai,Tablet,2024-01-23 21:30:00
1101,180,22462,Delhi,Laptop,2024-01-23 22:00:00
1102,198,51051,Bangalore,Mobile,2024-01-23 22:30:00
1103,88,57699,Bangalore,Laptop,2024-01-23 23:00:00
1104,161,61007,Delhi,Mobile,2024-01-23 23:30:00
1105,177,35567,Delhi,Tablet,2024-01-24 00:00:00
1106,29,13206,New York,Tablet,2024-01-24 00:30:00
1107,63,23114,Delhi,Laptop,2024-01-24 01:00:00
1108,150,25761,New York,Laptop,2024-01-24 01:30:00
1109,154,30156,New York,Mobile,2024-01-24 02:00:00
1110,156,65508,London,Tablet,2024-01-24 02:30:00
1111,114,16639,Bangalore,Mobile,2024-01-24 03:00:00
1112,49,7264,Bangalore,Tablet,2024-01-24 03:30:00
1113,199,27177,Bangalore,Laptop,2024-01-24 04:00:00
1114,81,5191,London,Mobile,2024-01-24 04:30:00
1115,84,28934,New York,Mobile,2024-01-24 05:00:00
1116,105,2758,New York,Tablet,2024-01-24 05:30:00
1117,177,18425,Delhi,Tablet,2024-01-24 06:00:00
1118,148,15138,London,Tablet,2024-01-24 06:30:00
1119,118,57665,Delhi,Laptop,2024-01-24 07:00:00
1120,86,45096,London,Mobile,2024-01-24 07:30:00
1121,63,10064,Delhi,Tablet,2024-01-24 08:00:00
1122,189,64475,Mumbai,Laptop,2024-01-24 08:30:00
1123,104,3323,Bangalore,Tablet,2024-01-24 09:00:00
1124,49,47185,Bangalore,Mobile,2024-01-24 09:30:00
1125,71,30931,New York,Tablet,2024-01-24 10:00:00
1126,1,78127,Mumbai,Mobile,2024-01-24 10:30:00
1127,141,8762,Bangalore,Laptop,2024-01-24 11:00:00
1128,179,74754,New York,Laptop,2024-01-24 11:30:00
1129,123,52924,Mumbai,Tablet,2024-01-24 12:00:00
1130,184,69137,Bangalore,Mobile,2024-01-24 12:30:00
1131,62,12347,Delhi,Mobile,2024-01-24 13:00:00
1132,32,27178,London,Mobile,2024-01-24 13:30:00
1133,158,68418,Mumbai,Tablet,2024-01-24 14:00:00
1134,29,79008,New York,Mobile,2024-01-24 14:30:00
1135,49,32970,Mumbai,Mobile,2024-01-24 15:00:00
1136,173,11206,New York,Mobile,2024-01-24 15:30:00
1137,30,11158,Mumbai,Mobile,2024-01-24 16:00:00
1138,144,31895,New York,Tablet,2024-01-24 16:30:00
1139,168,2850,Bangalore,Tablet,2024-01-24 17:00:00
1140,19,42762,Delhi,Mobile,2024-01-24 17:30:00
1141,18,2660,Bangalore,Mobile,2024-01-24 18:00:00
1142,1,77653,Delhi,Laptop,2024-01-24 18:30:00
1143,78,33922,Bangalore,Laptop,2024-01-24 19:00:00
1144,115,10778,Bangalore,Mobile,2024-01-24 19:30:00
1145,175,20633,Mumbai,Mobile,2024-01-24 20:00:00
1146,194,7313,London,Laptop,2024-01-24 20:30:00
1147,113,67500,New York,Laptop,2024-01-24 21:00:00
1148,114,19506,New York,Mobile,2024-01-24 21:30:00
1149,166,65992,New York,Tablet,2024-01-24 22:00:00
1150,179,13739,Delhi,Tablet,2024-01-24 22:30:00
1151,63,32984,New York,Mobile,2024-01-24 23:00:00
1152,132,33326,New York,Mobile,2024-01-24 23:30:00
1153,129,19923,Mumbai,Laptop,2024-01-25 00:00:00
1154,8,13100,Bangalore,Laptop,2024-01-25 00:30:00
1155,157,66266,New York,Tablet,2024-01-25 01:00:00
1156,55,21694,London,Mobile,2024-01-25 01:30:00
1157,103,62071,New York,Laptop,2024-01-25 02:00:00
1158,131,37175,Delhi,Tablet,2024-01-25 02:30:00
1159,32,66949,Delhi,Tablet,2024-01-25 03:00:00
1160,10,42341,Delhi,Tablet,2024-01-25 03:30:00
1161,110,35110,New York,Laptop,2024-01-25 04:00:00
1162,162,1588,Mumbai,Laptop,2024-01-25 04:30:00
1163,124,36226,London,Mobile,2024-01-25 05:00:00
1164,87,41570,New York,Mobile,2024-01-25 05:30:00
1165,55,25725,Mumbai,Tablet,2024-01-25 06:00:00
1166,32,18337,Mumbai,Tablet,2024-01-25 06:30:00
1167,178,224,New York,Laptop,2024-01-25 07:00:00
1168,135,35048,New York,Laptop,2024-01-25 07:30:00
1169,93,53362,Mumbai,Mobile,2024-01-25 08:00:00
1170,8,12162,Mumbai,Mobile,2024-01-25 08:30:00
1171,65,75275,Mumbai,Mobile,2024-01-25 09:00:00
1172,57,44864,New York,Laptop,2024-01-25 09:30:00
1173,67,50769,Mumbai,Tablet,2024-01-25 10:00:00
1174,187,33969,Delhi,Mobile,2024-01-25 10:30:00
1175,72,73205,New York,Mobile,2024-01-25 11:00:00
1176,54,71619,Delhi,Laptop,2024-01-25 11:30:00
1177,67,41378,Bangalore,Mobile,2024-01-25 12:00:00
1178,51,70532,New York,Tablet,2024-01-25 12:30:00
1179,97,24668,Bangalore,Laptop,2024-01-25 13:00:00
1180,92,34725,Mumbai,Mobile,2024-01-25 13:30:00
1181,8,18969,Mumbai,Mobile,2024-01-25 14:00:00
1182,162,4223,London,Laptop,2024-01-25 14:30:00
1183,35,26450,Mumbai,Laptop,2024-01-25 15:00:00
1184,96,50495,Bangalore,Mobile,2024-01-25 15:30:00
1185,88,70355,Mumbai,Tablet,2024-01-25 16:00:00
1186,78,37614,New York,Laptop,2024-01-25 16:30:00
1187,32,45864,Mumbai,Tablet,2024-01-25 17:00:00
1188,120,79797,London,Mobile,2024-01-25 17:30:00
1189,46,28012,Mumbai,Tablet,2024-01-25 18:00:00
1190,144,70583,Bangalore,Mobile,2024-01-25 18:30:00
1191,196,56234,Bangalore,Mobile,2024-01-25 19:00:00
1192,165,10628,Mumbai,Mobile,2024-01-25 19:30:00
1193,182,18674,Bangalore,Mobile,2024-01-25 20:00:00
1194,142,39244,Bangalore,Tablet,2024-01-25 20:30:00
1195,55,439,London,Mobile,2024-01-25 21:00:00
1196,176,67441,New York,Mobile,2024-01-25 21:30:00
1197,7,13844,London,Tablet,2024-01-25 22:00:00
1198,74,58052,Delhi,Laptop,2024-01-25 22:30:00
1199,7,35581,London,Tablet,2024-01-25 23:00:00
1200,161,52865,Mumbai,Tablet,2024-01-25 23:30:00
1201,151,5036,New York,Tablet,2024-01-26 00:00:00
1202,85,32348,Mumbai,Mobile,2024-01-26 00:30:00
1203,147,1531,Delhi,Mobile,2024-01-26 01:00:00
1204,112,56458,New York,Mobile,2024-01-26 01:30:00
1205,125,69317,Bangalore,Laptop,2024-01-26 02:00:00
1206,147,16885,London,Mobile,2024-01-26 02:30:00
1207,36,27848,Mumbai,Laptop,2024-01-26 03:00:00
1208,29,64937,Delhi,Mobile,2024-01-26 03:30:00
1209,188,19527,Bangalore,Tablet,2024-01-26 04:00:00
1210,82,17316,London,Mobile,2024-01-26 04:30:00
1211,2,43576,Bangalore,Laptop,2024-01-26 05:00:00
1212,129,11939,London,Laptop,2024-01-26 05:30:00
1213,47,24385,New York,Mobile,2024-01-26 06:00:00
1214,197,11304,Bangalore,Tablet,2024-01-26 06:30:00
1215,148,11492,Bangalore,Mobile,2024-01-26 07:00:00
1216,11,46339,Bangalore,Mobile,2024-01-26 07:30:00
1217,130,53797,New York,Mobile,2024-01-26 08:00:00
1218,195,37377,Delhi,Tablet,2024-01-26 08:30:00
1219,119,16249,London,Laptop,2024-01-26 09:00:00
1220,140,72877,Bangalore,Tablet,2024-01-26 09:30:00
1221,20,162,New York,Laptop,2024-01-26 10:00:00
1222,5,19631,Delhi,Laptop,2024-01-26 10:30:00
1223,37,59772,London,Laptop,2024-01-26 11:00:00
1224,166,16573,New York,Tablet,2024-01-26 11:30:00
1225,137,67010,London,Mobile,2024-01-26 12:00:00
1226,53,19602,Bangalore,Mobile,2024-01-26 12:30:00
1227,172,10858,Delhi,Mobile,2024-01-26 13:00:00
1228,99,72575,New York,Mobile,2024-01-26 13:30:00
1229,86,23670,Delhi,Mobile,2024-01-26 14:00:00
1230,108,937,Bangalore,Tablet,2024-01-26 14:30:00
1231,24,31852,Delhi,Tablet,2024-01-26 15:00:00
1232,81,26099,Delhi,Tablet,2024-01-26 15:30:00
1233,158,77839,Mumbai,Tablet,2024-01-26 16:00:00
1234,120,7896,Delhi,Tablet,2024-01-26 16:30:00
1235,59,46270,London,Tablet,2024-01-26 17:00:00
1236,128,46213,New York,Tablet,2024-01-26 17:30:00
1237,114,3815,Mumbai,Mobile,2024-01-26 18:00:00
1238,115,45320,New York,Laptop,2024-01-26 18:30:00
1239,14,75327,New York,Tablet,2024-01-26 19:00:00
1240,9,22981,Bangalore,Laptop,2024-01-26 19:30:00
1241,40,55683,Bangalore,Tablet,2024-01-26 20:00:00
1242,194,51963,Mumbai,Tablet,2024-01-26 20:30:00
1243,25,26041,Bangalore,Mobile,2024-01-26 21:00:00
1244,103,54895,Bangalore,Laptop,2024-01-26 21:30:00
1245,22,55362,Bangalore,Mobile,2024-01-26 22:00:00
1246,4,10611,New York,Mobile,2024-01-26 22:30:00
1247,154,16951,Mumbai,Laptop,2024-01-26 23:00:00
1248,186,62925,New York,Mobile,2024-01-26 23:30:00
1249,29,25967,London,Tablet,2024-01-27 00:00:00
1250,109,62170,New York,Tablet,2024-01-27 00:30:00
1251,98,2038,London,Tablet,2024-01-27 01:00:00
1252,37,14306,Delhi,Tablet,2024-01-27 01:30:00
1253,75,28280,Delhi,Tablet,2024-01-27 02:00:00
1254,70,59828,London,Mobile,2024-01-27 02:30:00
1255,146,45883,London,Mobile,2024-01-27 03:00:00
1256,128,22675,New York,Tablet,2024-01-27 03:30:00
1257,85,32138,London,Tablet,2024-01-27 04:00:00
1258,42,79700,Mumbai,Mobile,2024-01-27 04:30:00
1259,100,41217,Delhi,Laptop,2024-01-27 05:00:00
1260,41,71341,Delhi,Mobile,2024-01-27 05:30:00
1261,166,65353,London,Mobile,2024-01-27 06:00:00
1262,34,76411,Bangalore,Mobile,2024-01-27 06:30:00
1263,17,4167,Bangalore,Mobile,2024-01-27 07:00:00
1264,165,60760,London,Mobile,2024-01-27 07:30:00
1265,153,67104,Mumbai,Laptop,2024-01-27 08:00:00
1266,122,30999,Bangalore,Tablet,2024-01-27 08:30:00
1267,76,22597,London,Tablet,2024-01-27 09:00:00
1268,87,68186,Mumbai,Laptop,2024-01-27 09:30:00
1269,117,64669,Mumbai,Tablet,2024-01-27 10:00:00
1270,106,61892,New York,Tablet,2024-01-27 10:30:00
1271,86,27040,Mumbai,Tablet,2024-01-27 11:00:00
1272,27,16243,Bangalore,Laptop,2024-01-27 11:30:00
1273,57,30159,Bangalore,Laptop,2024-01-27 12:00:00
1274,31,19283,London,Tablet,2024-01-27 12:30:00
1275,134,34560,London,Tablet,2024-01-27 13:00:00
1276,168,1356,Mumbai,Tablet,2024-01-27 13:30:00
1277,98,3899,Delhi,Mobile,2024-01-27 14:00:00
1278,12,12410,New York,Mobile,2024-01-27 14:30:00
1279,53,45850,Delhi,Mobile,2024-01-27 15:00:00
1280,199,37013,Mumbai,Laptop,2024-01-27 15:30:00
1281,138,54380,Mumbai,Tablet,2024-01-27 16:00:00
1282,173,51757,Delhi,Laptop,2024-01-27 16:30:00
1283,145,18739,New York,Laptop,2024-01-27 17:00:00
1284,154,29134,Delhi,Laptop,2024-01-27 17:30:00
1285,190,40437,London,Tablet,2024-01-27 18:00:00
1286,122,74866,Bangalore,Mobile,2024-01-27 18:30:00
1287,46,2692,London,Tablet,2024-01-27 19:00:00
1288,64,42187,Bangalore,Tablet,2024-01-27 19:30:00
1289,130,79882,Mumbai,Laptop,2024-01-27 20:00:00
1290,54,55611,New York,Laptop,2024-01-27 20:30:00
1291,107,62310,Delhi,Laptop,2024-01-27 21:00:00
1292,193,15488,New York,Mobile,2024-01-27 21:30:00
1293,51,48492,Delhi,Mobile,2024-01-27 22:00:00
1294,181,3044,London,Mobile,2024-01-27 22:30:00
1295,36,1863,London,Tablet,2024-01-27 23:00:00
1296,115,55326,Delhi,Laptop,2024-01-27 23:30:00
1297,26,41293,New York,Tablet,2024-01-28 00:00:00
1298,29,62962,Delhi,Mobile,2024-01-28 00:30:00
1299,149,60322,Mumbai,Laptop,2024-01-28 01:00:00
1300,11,42101,London,Mobile,2024-01-28 01:30:00
1301,40,78904,Mumbai,Laptop,2024-01-28 02:00:00
1302,11,65668,London,Laptop,2024-01-28 02:30:00
1303,164,1970,London,Tablet,2024-01-28 03:00:00
1304,113,77269,Bangalore,Tablet,2024-01-28 03:30:00
1305,187,76922,Mumbai,Mobile,2024-01-28 04:00:00
1306,39,2143,Mumbai,Tablet,2024-01-28 04:30:00
1307,54,12955,Bangalore,Tablet,2024-01-28 05:00:00
1308,98,24401,New York,Tablet,2024-01-28 05:30:00
1309,55,31031,Mumbai,Laptop,2024-01-28 06:00:00
1310,111,73953,Delhi,Tablet,2024-01-28 06:30:00
1311,152,70871,Bangalore,Mobile,2024-01-28 07:00:00
1312,150,78563,Mumbai,Laptop,2024-01-28 07:30:00
1313,69,19924,New York,Laptop,2024-01-28 08:00:00
1314,56,50981,Mumbai,Tablet,2024-01-28 08:30:00
1315,33,7724,London,Laptop,2024-01-28 09:00:00
1316,36,50566,Delhi,Mobile,2024-01-28 09:30:00
1317,148,60736,Bangalore,Mobile,2024-01-28 10:00:00
1318,81,69262,London,Laptop,2024-01-28 10:30:00
1319,190,2476,New York,Tablet,2024-01-28 11:00:00
1320,109,68548,London,Tablet,2024-01-28 11:30:00
1321,154,29993,London,Laptop,2024-01-28 12:00:00
1322,194,66445,New York,Mobile,2024-01-28 12:30:00
1323,73,44866,London,Laptop,2024-01-28 13:00:00
1324,40,4188,Bangalore,Tablet,2024-01-28 13:30:00
1325,17,75995,Mumbai,Tablet,2024-01-28 14:00:00
1326,129,4067,London,Laptop,2024-01-28 14:30:00
1327,61,10501,Bangalore,Mobile,2024-01-28 15:00:00
1328,171,63006,Mumbai,Laptop,2024-01-28 15:30:00
1329,104,10328,Mumbai,Mobile,2024-01-28 16:00:00
1330,42,43814,London,Mobile,2024-01-28 16:30:00
1331,25,1184,Bangalore,Laptop,2024-01-28 17:00:00
1332,39,62993,London,Laptop,2024-01-28 17:30:00
1333,35,54368,New York,Mobile,2024-01-28 18:00:00
1334,131,60178,Mumbai,Mobile,2024-01-28 18:30:00
1335,108,21919,London,Mobile,2024-01-28 19:00:00
1336,172,5089,Mumbai,Mobile,2024-01-28 19:30:00
1337,179,21331,Bangalore,Tablet,2024-01-28 20:00:00
1338,102,10492,Delhi,Laptop,2024-01-28 20:30:00
1339,98,73838,London,Mobile,2024-01-28 21:00:00
1340,12,27636,London,Laptop,2024-01-28 21:30:00
1341,19,53103,Mumbai,Mobile,2024-01-28 22:00:00
1342,101,50539,Bangalore,Laptop,2024-01-28 22:30:00
1343,44,67137,New York,Laptop,2024-01-28 23:00:00
1344,187,12675,Bangalore,Mobile,2024-01-28 23:30:00
1345,49,34447,London,Mobile,2024-01-29 00:00:00
1346,189,58721,New York,Laptop,2024-01-29 00:30:00
1347,17,66947,Bangalore,Laptop,2024-01-29 01:00:00
1348,74,26199,Delhi,Laptop,2024-01-29 01:30:00
1349,57,60080,Mumbai,Tablet,2024-01-29 02:00:00
1350,55,69956,Bangalore,Mobile,2024-01-29 02:30:00
1351,47,5333,Bangalore,Tablet,2024-01-29 03:00:00
1352,12,7660,Delhi,Tablet,2024-01-29 03:30:00
1353,62,43376,London,Mobile,2024-01-29 04:00:00
1354,80,14974,Mumbai,Mobile,2024-01-29 04:30:00
1355,83,76212,Bangalore,Tablet,2024-01-29 05:00:00
1356,8,919,New York,Mobile,2024-01-29 05:30:00
1357,149,1064,Bangalore,Laptop,2024-01-29 06:00:00
1358,81,10153,Mumbai,Laptop,2024-01-29 06:30:00
1359,118,33508,Bangalore,Tablet,2024-01-29 07:00:00
1360,198,23298,Delhi,Tablet,2024-01-29 07:30:00
1361,200,43566,Bangalore,Mobile,2024-01-29 08:00:00
1362,25,29111,Bangalore,Mobile,2024-01-29 08:30:00
1363,89,24220,New York,Tablet,2024-01-29 09:00:00
1364,12,8074,Delhi,Tablet,2024-01-29 09:30:00
1365,143,43853,Delhi,Laptop,2024-01-29 10:00:00
1366,59,19346,Bangalore,Laptop,2024-01-29 10:30:00
1367,154,18307,New York,Mobile,2024-01-29 11:00:00
1368,109,12905,Bangalore,Laptop,2024-01-29 11:30:00
1369,26,20075,Bangalore,Mobile,2024-01-29 12:00:00
1370,47,4508,Mumbai,Mobile,2024-01-29 12:30:00
1371,32,63660,Mumbai,Mobile,2024-01-29 13:00:00
1372,10,70893,New York,Laptop,2024-01-29 13:30:00
1373,16,49881,London,Tablet,2024-01-29 14:00:00
1374,199,43477,Mumbai,Tablet,2024-01-29 14:30:00
1375,145,38556,London,Laptop,2024-01-29 15:00:00
1376,151,5718,Delhi,Tablet,2024-01-29 15:30:00
1377,26,47245,Mumbai,Mobile,2024-01-29 16:00:00
1378,86,73283,Mumbai,Tablet,2024-01-29 16:30:00
1379,135,24467,New York,Laptop,2024-01-29 17:00:00
1380,14,10801,London,Tablet,2024-01-29 17:30:00
1381,79,46268,Mumbai,Mobile,2024-01-29 18:00:00
1382,117,7402,Mumbai,Mobile,2024-01-29 18:30:00
1383,7,79102,New York,Laptop,2024-01-29 19:00:00
1384,137,28977,New York,Laptop,2024-01-29 19:30:00
1385,115,41144,London,Laptop,2024-01-29 20:00:00
1386,176,54172,Delhi,Mobile,2024-01-29 20:30:00
1387,72,29543,Delhi,Tablet,2024-01-29 21:00:00
1388,59,73589,Bangalore,Tablet,2024-01-29 21:30:00
1389,82,31757,Mumbai,Laptop,2024-01-29 22:00:00
1390,116,68864,London,Tablet,2024-01-29 22:30:00
1391,167,7346,Mumbai,Tablet,2024-01-29 23:00:00
1392,146,25448,London,Laptop,2024-01-29 23:30:00
1393,187,35892,London,Laptop,2024-01-30 00:00:00
1394,103,13311,London,Mobile,2024-01-30 00:30:00
1395,17,76759,Mumbai,Mobile,2024-01-30 01:00:00
1396,14,56754,New York,Mobile,2024-01-30 01:30:00
1397,159,67223,Mumbai,Mobile,2024-01-30 02:00:00
1398,152,31831,London,Tablet,2024-01-30 02:30:00
1399,108,13702,Bangalore,Tablet,2024-01-30 03:00:00
1400,188,5153,Delhi,Mobile,2024-01-30 03:30:00
1401,45,25550,London,Mobile,2024-01-30 04:00:00
1402,98,35579,Bangalore,Laptop,2024-01-30 04:30:00
1403,131,18502,New York,Tablet,2024-01-30 05:00:00
1404,37,49443,London,Tablet,2024-01-30 05:30:00
1405,171,31224,Bangalore,Mobile,2024-01-30 06:00:00
1406,168,64500,London,Tablet,2024-01-30 06:30:00
1407,183,35486,Mumbai,Laptop,2024-01-30 07:00:00
1408,108,47456,Bangalore,Laptop,2024-01-30 07:30:00
1409,39,63109,Mumbai,Tablet,2024-01-30 08:00:00
1410,15,16004,Mumbai,Mobile,2024-01-30 08:30:00
